lr,iterations,accuracy,loss
0.04415819,17003.0,0.6562654,1.3878465
0.044103563,17004.0,0.6563558,1.3498662
0.04404893,17005.0,0.65642726,1.2883246
0.0439943,17006.0,0.65641814,1.4599077
0.04393967,17007.0,0.6565265,1.3590745
0.043885037,17008.0,0.6566899,1.2327216
0.04383041,17009.0,0.6566742,1.4887775
0.04377578,17010.0,0.6567159,1.3459241
0.043721147,17011.0,0.6568397,1.2531877
0.043666515,17012.0,0.65679795,1.4352462
0.043611884,17013.0,0.6568206,1.3260554
0.043557256,17014.0,0.65689564,1.3520758
0.043502625,17015.0,0.6568189,1.5452248
0.043447994,17016.0,0.65686446,1.3664305
0.043393362,17017.0,0.65684265,1.469904
0.04333873,17018.0,0.6568396,1.4017646
0.043284103,17019.0,0.65686864,1.4371326
0.043229472,17020.0,0.6568056,1.4639695
0.04317484,17021.0,0.656801,1.3572774
0.04312021,17022.0,0.65683687,1.4366188
0.043065578,17023.0,0.65687114,1.3558402
0.04301095,17024.0,0.6569221,1.4114493
0.04295632,17025.0,0.6569864,1.3533742
0.042901687,17026.0,0.65683275,1.5929648
0.042847056,17027.0,0.65675676,1.5589851
0.04279243,17028.0,0.6567131,1.4460223
0.042737797,17029.0,0.65680194,1.381434
0.042683166,17030.0,0.65685624,1.3601747
0.042628534,17031.0,0.65684825,1.3490093
0.042573903,17032.0,0.6568054,1.4217466
0.042519275,17033.0,0.6568456,1.3357275
0.042464644,17034.0,0.65682524,1.4344634
0.042410012,17035.0,0.65670246,1.5382726
0.04235538,17036.0,0.65666986,1.4905912
0.04230075,17037.0,0.6567269,1.2843326
0.042246122,17038.0,0.6567247,1.4697994
0.04219149,17039.0,0.65672785,1.3999649
0.04213686,17040.0,0.6567083,1.4236288
0.042082228,17041.0,0.656765,1.358903
0.042027596,17042.0,0.6566948,1.4660238
0.04197297,17043.0,0.6566916,1.3970731
0.041918337,17044.0,0.6567501,1.3649266
0.041863706,17045.0,0.6567328,1.4302943
0.041809075,17046.0,0.6568102,1.3358711
0.041754443,17047.0,0.6567671,1.4917562
0.041699816,17048.0,0.65684694,1.3772925
0.041645184,17049.0,0.6568036,1.5432137
0.041590553,17050.0,0.65675086,1.4691117
0.04153592,17051.0,0.65673804,1.4797868
0.04148129,17052.0,0.6567249,1.4761002
0.041426662,17053.0,0.6567236,1.3950175
0.04137203,17054.0,0.65674263,1.4116812
0.0413174,17055.0,0.65665746,1.6020547
0.04126277,17056.0,0.65667766,1.413383
0.041208137,17057.0,0.6566594,1.4693034
0.04115351,17058.0,0.65673614,1.2940637
0.041098878,17059.0,0.6567295,1.4526247
0.041044246,17060.0,0.6567727,1.3337878
0.040989615,17061.0,0.65664184,1.5231012
0.040934984,17062.0,0.6565537,1.5186573
0.040880356,17063.0,0.6564512,1.466945
0.040825725,17064.0,0.65652615,1.2566941
0.040771093,17065.0,0.65657353,1.4004657
0.04071646,17066.0,0.6566233,1.3181944
0.04066183,17067.0,0.6566419,1.4156098
0.040607203,17068.0,0.65659565,1.4739519
0.04055257,17069.0,0.6566216,1.3788451
0.04049794,17070.0,0.6566658,1.4420888
0.04044331,17071.0,0.6566289,1.434372
0.040388677,17072.0,0.6567052,1.3705726
0.04033405,17073.0,0.6566346,1.4714087
0.04027942,17074.0,0.6565403,1.5472664
0.040224787,17075.0,0.6565191,1.4962312
0.040170155,17076.0,0.6565315,1.4511666
0.040115524,17077.0,0.6566485,1.2343961
0.040060896,17078.0,0.65672165,1.397508
0.040006265,17079.0,0.6567593,1.3318741
0.039951634,17080.0,0.65671754,1.4668576
0.039897002,17081.0,0.6567776,1.3464369
0.039842375,17082.0,0.65679073,1.4701971
0.039787743,17083.0,0.6567338,1.4148291
0.03973311,17084.0,0.656705,1.4431021
0.03967848,17085.0,0.6567332,1.3663555
0.03962385,17086.0,0.6567541,1.3752462
0.03956922,17087.0,0.6567065,1.5377392
0.03951459,17088.0,0.6567474,1.3410679
0.03945996,17089.0,0.656753,1.4520675
0.039405327,17090.0,0.65676767,1.3953298
0.039350696,17091.0,0.6567225,1.4008309
0.03929607,17092.0,0.6568157,1.2656016
0.039241437,17093.0,0.6568352,1.4318734
0.039186805,17094.0,0.656803,1.3778281
0.039132174,17095.0,0.6567728,1.4062861
0.039077543,17096.0,0.6568976,1.2408521
0.039022915,17097.0,0.6569374,1.4444757
0.038968284,17098.0,0.65701234,1.2763357
0.038913652,17099.0,0.6570086,1.4171394
0.03885902,17100.0,0.65695083,1.555973
0.03880439,17101.0,0.65693426,1.4188216
0.038749762,17102.0,0.65685767,1.5456121
0.03869513,17103.0,0.65683556,1.4807938
0.0386405,17104.0,0.65683407,1.4763854
0.038585868,17105.0,0.65683204,1.4350209
0.038531236,17106.0,0.65688425,1.3938009
0.03847661,17107.0,0.65685356,1.5142941
0.038421977,17108.0,0.6568406,1.4187576
0.038367346,17109.0,0.6568716,1.357664
0.038312715,17110.0,0.6568888,1.3538198
0.038258083,17111.0,0.6568584,1.5189747
0.038203456,17112.0,0.6568339,1.4089212
0.038148824,17113.0,0.6568632,1.3761955
0.038094193,17114.0,0.65680367,1.4914963
0.03803956,17115.0,0.6567862,1.483547
0.03798493,17116.0,0.6567875,1.403264
0.037930302,17117.0,0.6568395,1.3949659
0.03787567,17118.0,0.6567913,1.5232978
0.03782104,17119.0,0.6567681,1.4602072
0.03776641,17120.0,0.6567021,1.4746726
0.037711777,17121.0,0.6567139,1.4017454
0.03765715,17122.0,0.656755,1.2798908
0.037602518,17123.0,0.6567528,1.4383746
0.037547886,17124.0,0.65671706,1.5174925
0.037493255,17125.0,0.6566533,1.6126544
0.037438624,17126.0,0.6566415,1.4420178
0.037383996,17127.0,0.6566372,1.3529642
0.037329365,17128.0,0.65663326,1.4131628
0.037274733,17129.0,0.65658456,1.5413888
0.0372201,17130.0,0.6565614,1.4164029
0.037165474,17131.0,0.6565548,1.482068
0.037110843,17132.0,0.6564866,1.5408039
0.03705621,17133.0,0.65649915,1.4567317
0.03700158,17134.0,0.65650946,1.4697421
0.03694695,17135.0,0.6565866,1.3250195
0.03689232,17136.0,0.6566206,1.3814006
0.03683769,17137.0,0.65664375,1.3527209
0.03678306,17138.0,0.65662014,1.432837
0.036728427,17139.0,0.65653515,1.6166543
0.036673795,17140.0,0.6565887,1.3853536
0.036619168,17141.0,0.65668964,1.2931602
0.036564536,17142.0,0.65675634,1.2951598
0.036509905,17143.0,0.6567709,1.306018
0.036455274,17144.0,0.656746,1.4628276
0.036400642,17145.0,0.6567921,1.3772221
0.036346015,17146.0,0.6567165,1.6191065
0.036291383,17147.0,0.6567191,1.3965349
0.03623675,17148.0,0.6566341,1.6296178
0.03618212,17149.0,0.656585,1.5518532
0.03612749,17150.0,0.65657985,1.4223039
0.03607286,17151.0,0.6566089,1.3348778
0.03601823,17152.0,0.6565768,1.5087974
0.0359636,17153.0,0.65656084,1.4458599
0.035908967,17154.0,0.656593,1.40923
0.035854336,17155.0,0.656565,1.5797272
0.03579971,17156.0,0.6565953,1.338651
0.035745077,17157.0,0.65658563,1.4032946
0.035690445,17158.0,0.6566076,1.3592516
0.035635814,17159.0,0.6565702,1.4831088
0.035581183,17160.0,0.6566057,1.33126
0.035526555,17161.0,0.65662766,1.3827901
0.035471924,17162.0,0.6566194,1.4897873
0.035417292,17163.0,0.65660334,1.4379112
0.03536266,17164.0,0.6566414,1.3976996
0.03530803,17165.0,0.656719,1.310819
0.0352534,17166.0,0.6567321,1.457115
0.03519877,17167.0,0.65670764,1.4475622
0.03514414,17168.0,0.6567271,1.362158
0.035089508,17169.0,0.6566355,1.5907104
0.035034876,17170.0,0.65666837,1.3299788
0.03498025,17171.0,0.656651,1.4572672
0.034925617,17172.0,0.6566873,1.3197386
0.034870986,17173.0,0.6567207,1.3673878
0.034816355,17174.0,0.65671074,1.4296656
0.034761723,17175.0,0.6567176,1.4498968
0.034707095,17176.0,0.6567154,1.3495047
0.034652464,17177.0,0.6567712,1.2259414
0.034597833,17178.0,0.65680826,1.364085
0.0345432,17179.0,0.6567152,1.575534
0.03448857,17180.0,0.65676814,1.388599
0.034433942,17181.0,0.6567313,1.5094362
0.03437931,17182.0,0.6567442,1.4402878
0.03432468,17183.0,0.6567216,1.4855411
0.03427005,17184.0,0.6567873,1.3086009
0.03421542,17185.0,0.6568202,1.4339753
0.03416079,17186.0,0.65689504,1.2561265
0.034106158,17187.0,0.65687144,1.4659946
0.034051526,17188.0,0.6568678,1.3834045
0.033996895,17189.0,0.656888,1.404611
0.033942267,17190.0,0.65680975,1.6244978
0.033887636,17191.0,0.65681416,1.4263161
0.033833005,17192.0,0.65689003,1.2634536
0.033778373,17193.0,0.6568456,1.4007176
0.03372374,17194.0,0.65690917,1.2471718
0.033669114,17195.0,0.6568565,1.5913643
0.033614483,17196.0,0.65687925,1.3768078
0.03355985,17197.0,0.6568855,1.3334037
0.03350522,17198.0,0.6569424,1.3005681
0.03345059,17199.0,0.65694267,1.4417492
0.03339596,17200.0,0.6569166,1.4917824
0.03334133,17201.0,0.6568803,1.5249897
0.0332867,17202.0,0.65685326,1.4921894
0.033232067,17203.0,0.6567587,1.5644287
0.033177435,17204.0,0.6568022,1.3465049
0.033122808,17205.0,0.65678006,1.4795778
0.033068176,17206.0,0.6568228,1.3202013
0.033013545,17207.0,0.6568655,1.3220476
0.032958914,17208.0,0.6568831,1.3209801
0.032904282,17209.0,0.6568917,1.3990612
0.032849655,17210.0,0.6569505,1.2638814
0.032795023,17211.0,0.6569159,1.5101696
0.03274039,17212.0,0.6568411,1.5436105
0.03268576,17213.0,0.65684944,1.4091979
0.03263113,17214.0,0.6568018,1.518792
0.0325765,17215.0,0.656808,1.3964999
0.03252187,17216.0,0.65684915,1.3201498
0.03246724,17217.0,0.65694284,1.2648298
0.032412607,17218.0,0.6570057,1.281012
0.032357976,17219.0,0.6570124,1.3863455
0.03230335,17220.0,0.657071,1.2592303
0.032248717,17221.0,0.6570852,1.4324659
0.032194085,17222.0,0.657133,1.3169024
0.032139454,17223.0,0.6570982,1.4344693
0.032084823,17224.0,0.65703917,1.5147197
0.032030195,17225.0,0.65699774,1.4857131
0.031975564,17226.0,0.6569095,1.6412051
0.031920932,17227.0,0.656923,1.489316
0.0318663,17228.0,0.65698,1.2296555
0.03181167,17229.0,0.65700483,1.3515563
0.03175704,17230.0,0.6570091,1.43193
0.03170241,17231.0,0.6570163,1.4013927
0.03164778,17232.0,0.65703905,1.4594308
0.031593148,17233.0,0.6570311,1.4869837
0.03153852,17234.0,0.65706366,1.3526096
0.03148389,17235.0,0.65704864,1.4424351
0.031429257,17236.0,0.6570701,1.3939234
0.031374626,17237.0,0.6624294,1.4138156
0.031319994,17238.0,0.6322277,1.5504936
0.031265367,17239.0,0.64117056,1.4380734
0.031210734,17240.0,0.63990474,1.4880044
0.031156104,17241.0,0.6399363,1.5445375
0.031101473,17242.0,0.6393623,1.4529142
0.031046843,17243.0,0.6425303,1.4460226
0.030992212,17244.0,0.64363605,1.4066582
0.03093758,17245.0,0.6461422,1.4169356
0.03088295,17246.0,0.64656496,1.5106611
0.03082832,17247.0,0.64775634,1.4005353
0.03077369,17248.0,0.64794964,1.3882482
0.030719059,17249.0,0.6499366,1.3663695
0.030664429,17250.0,0.65072286,1.4229686
0.030609798,17251.0,0.65047854,1.5225736
0.030555166,17252.0,0.6505297,1.4319769
0.030500537,17253.0,0.6520822,1.349949
0.030445905,17254.0,0.6525825,1.4345921
0.030391276,17255.0,0.6520224,1.4806727
0.030336645,17256.0,0.6524834,1.4423857
0.030282013,17257.0,0.6532905,1.3755608
0.030227384,17258.0,0.6532336,1.4291624
0.030172752,17259.0,0.65223587,1.578574
0.030118123,17260.0,0.65291756,1.4227252
0.030063491,17261.0,0.65174204,1.5341899
0.03000886,17262.0,0.6526829,1.3351605
0.02995423,17263.0,0.65360653,1.3978958
0.029899599,17264.0,0.6538371,1.4473695
0.02984497,17265.0,0.65352803,1.4853435
0.029790338,17266.0,0.6537989,1.3982167
0.029735707,17267.0,0.65238917,1.6736121
0.029681077,17268.0,0.6533471,1.3351345
0.029626446,17269.0,0.6534714,1.4255519
0.029571816,17270.0,0.6528076,1.5573347
0.029517185,17271.0,0.65340316,1.4265659
0.029462554,17272.0,0.653459,1.3711288
0.029407924,17273.0,0.65335536,1.4568133
0.029353293,17274.0,0.65473765,1.2377204
0.029298663,17275.0,0.65562403,1.2982926
0.029244032,17276.0,0.6560426,1.4052314
0.029189402,17277.0,0.6564443,1.3082653
0.02913477,17278.0,0.65613997,1.4100337
0.02908014,17279.0,0.65698355,1.2989155
0.02902551,17280.0,0.6569738,1.414817
0.028970879,17281.0,0.6571678,1.4560354
0.028916249,17282.0,0.6567696,1.5114487
0.028861618,17283.0,0.6563841,1.4139179
0.028806986,17284.0,0.6559222,1.4942753
0.028752357,17285.0,0.6562803,1.3642429
0.028697725,17286.0,0.6562708,1.3574777
0.028643096,17287.0,0.65555334,1.5849361
0.028588464,17288.0,0.6552653,1.5510095
0.028533833,17289.0,0.6553871,1.4779708
0.028479204,17290.0,0.65541166,1.419304
0.028424572,17291.0,0.655528,1.4908015
0.028369943,17292.0,0.65593004,1.4099506
0.028315311,17293.0,0.65586305,1.4405538
0.02826068,17294.0,0.65567124,1.5186555
0.02820605,17295.0,0.65590566,1.3767517
0.028151419,17296.0,0.65584344,1.4709346
0.02809679,17297.0,0.6558086,1.4979322
0.028042158,17298.0,0.6556547,1.5134825
0.027987529,17299.0,0.65606505,1.286198
0.027932897,17300.0,0.65610594,1.4476062
0.027878266,17301.0,0.65557486,1.5411592
0.027823636,17302.0,0.65559083,1.4821032
0.027769005,17303.0,0.6560984,1.2964398
0.027714375,17304.0,0.65590227,1.4785094
0.027659744,17305.0,0.65604436,1.2949445
0.027605113,17306.0,0.6557614,1.3707905
0.027550483,17307.0,0.65614784,1.4363163
0.027495852,17308.0,0.6563421,1.2794008
0.027441222,17309.0,0.65669507,1.3635715
0.02738659,17310.0,0.6563693,1.5170232
0.02733196,17311.0,0.65628815,1.497039
0.02727733,17312.0,0.65650797,1.4181652
0.027222699,17313.0,0.6568203,1.367158
0.027168069,17314.0,0.6571011,1.343669
0.027113438,17315.0,0.6570301,1.4459165
0.027058806,17316.0,0.6573886,1.3217217
0.027004177,17317.0,0.6568838,1.5137167
0.026949545,17318.0,0.6571657,1.3516514
0.026894916,17319.0,0.65736073,1.3760785
0.026840284,17320.0,0.65742856,1.3962103
0.026785653,17321.0,0.6571807,1.5200782
0.026731024,17322.0,0.6570251,1.5680372
0.026676392,17323.0,0.6570417,1.44452
0.026621763,17324.0,0.657296,1.435645
0.026567131,17325.0,0.6572689,1.3995738
0.026512502,17326.0,0.6572137,1.4685531
0.02645787,17327.0,0.6571821,1.4022496
0.026403239,17328.0,0.6570597,1.4037075
0.02634861,17329.0,0.6576427,1.26844
0.026293978,17330.0,0.65725994,1.5296975
0.026239349,17331.0,0.65729356,1.3563817
0.026184717,17332.0,0.6569815,1.4795151
0.026130086,17333.0,0.65700215,1.4469491
0.026075456,17334.0,0.65705186,1.4975486
0.026020825,17335.0,0.6568753,1.4215099
0.025966195,17336.0,0.65681237,1.4605882
0.025911564,17337.0,0.65685606,1.4069601
0.025856933,17338.0,0.65680635,1.4872998
0.025802303,17339.0,0.65689725,1.4272668
0.025747672,17340.0,0.6567819,1.4632827
0.025693042,17341.0,0.65674984,1.4238839
0.02563841,17342.0,0.6568913,1.4014443
0.02558378,17343.0,0.65696824,1.3374282
0.02552915,17344.0,0.65666735,1.4999547
0.025474519,17345.0,0.6567262,1.3807958
0.025419889,17346.0,0.65681654,1.5032722
0.025365258,17347.0,0.65691745,1.3958477
0.025310626,17348.0,0.6570216,1.5436802
0.025255997,17349.0,0.6572596,1.3639902
0.025201365,17350.0,0.65710455,1.4104743
0.025146736,17351.0,0.6570049,1.4246495
0.025092104,17352.0,0.65692836,1.4794022
0.025037475,17353.0,0.6569525,1.4644203
0.024982844,17354.0,0.6568665,1.4290733
0.024928212,17355.0,0.6571391,1.3260627
0.024873583,17356.0,0.65709716,1.4537337
0.024818951,17357.0,0.6569518,1.3898237
0.024764322,17358.0,0.6567777,1.4484962
0.02470969,17359.0,0.6566394,1.4236598
0.024655059,17360.0,0.65678656,1.3389888
0.02460043,17361.0,0.6569025,1.381592
0.024545798,17362.0,0.6567818,1.4368086
0.024491169,17363.0,0.6570307,1.2639464
0.024436537,17364.0,0.6569148,1.5031927
0.024381906,17365.0,0.65688926,1.3750604
0.024327276,17366.0,0.65683883,1.4183753
0.024272645,17367.0,0.65673035,1.4156685
0.024218015,17368.0,0.65684897,1.4060597
0.024163384,17369.0,0.6566349,1.5078361
0.024108753,17370.0,0.65630317,1.534758
0.024054123,17371.0,0.65642077,1.3615425
0.023999492,17372.0,0.65625775,1.5765774
0.023944862,17373.0,0.6559602,1.5661365
0.02389023,17374.0,0.65597546,1.4327921
0.0238356,17375.0,0.6562319,1.286041
0.02378097,17376.0,0.6561938,1.508246
0.023726339,17377.0,0.65599465,1.4698843
0.023671709,17378.0,0.65601856,1.4220401
0.023617078,17379.0,0.65652066,1.2246213
0.023562448,17380.0,0.65666384,1.3330944
0.023507817,17381.0,0.6567328,1.3346978
0.023453185,17382.0,0.65688133,1.309127
0.023398556,17383.0,0.6569118,1.3515996
0.023343924,17384.0,0.6568533,1.4824202
0.023289295,17385.0,0.65682447,1.5876987
0.023234664,17386.0,0.6570065,1.329779
0.023180032,17387.0,0.6567814,1.5762657
0.023125403,17388.0,0.65680486,1.3415476
0.023070771,17389.0,0.6568573,1.3678067
0.023016142,17390.0,0.6570477,1.3340847
0.02296151,17391.0,0.6572178,1.2332698
0.022906879,17392.0,0.6570217,1.5737743
0.02285225,17393.0,0.6571492,1.3251811
0.022797618,17394.0,0.6569899,1.5166155
0.022742989,17395.0,0.6573561,1.2001017
0.022688357,17396.0,0.65751636,1.3453153
0.022633726,17397.0,0.65763265,1.1984683
0.022579096,17398.0,0.6575338,1.341926
0.022524465,17399.0,0.6575009,1.403089
0.022469835,17400.0,0.6575539,1.3902622
0.022415204,17401.0,0.65743256,1.4435731
0.022360573,17402.0,0.657312,1.5062321
0.022305943,17403.0,0.6574651,1.315579
0.022251312,17404.0,0.6572763,1.5633235
0.022196682,17405.0,0.6571525,1.5084143
0.02214205,17406.0,0.6572699,1.3259187
0.022087421,17407.0,0.6571117,1.5340049
0.02203279,17408.0,0.657176,1.3751899
0.021978159,17409.0,0.65705425,1.3689057
0.021923529,17410.0,0.65690255,1.4276054
0.021868898,17411.0,0.65688074,1.3530928
0.021814268,17412.0,0.6568744,1.4187069
0.021759637,17413.0,0.65700245,1.3571267
0.021705005,17414.0,0.65694207,1.5523047
0.021650376,17415.0,0.65702945,1.3328481
0.021595744,17416.0,0.65687275,1.5331353
0.021541115,17417.0,0.6567755,1.4813184
0.021486484,17418.0,0.6566316,1.5652218
0.021431852,17419.0,0.6565216,1.4922019
0.021377223,17420.0,0.6565668,1.3432204
0.021322591,17421.0,0.6566829,1.3309069
0.021267962,17422.0,0.6568166,1.3213747
0.02121333,17423.0,0.6568793,1.339856
0.021158699,17424.0,0.656934,1.367457
0.02110407,17425.0,0.6569183,1.379543
0.021049438,17426.0,0.65714186,1.3487886
0.020994809,17427.0,0.65721077,1.403188
0.020940177,17428.0,0.65699714,1.6335367
0.020885548,17429.0,0.6571656,1.347152
0.020830916,17430.0,0.6573385,1.3262079
0.020776285,17431.0,0.65738875,1.4434949
0.020721655,17432.0,0.6573136,1.4733425
0.020667024,17433.0,0.6572276,1.4975392
0.020612394,17434.0,0.6571813,1.4799309
0.020557763,17435.0,0.65721864,1.3745775
0.020503132,17436.0,0.65727806,1.3942955
0.020448502,17437.0,0.6570803,1.5599905
0.02039387,17438.0,0.6572145,1.3764391
0.020339241,17439.0,0.65714717,1.5150014
0.02028461,17440.0,0.6571209,1.5380177
0.020229978,17441.0,0.6570142,1.4144301
0.020175349,17442.0,0.65711397,1.4050387
0.020120718,17443.0,0.65703994,1.5203369
0.020066088,17444.0,0.65693504,1.5599703
0.020011457,17445.0,0.65689224,1.4666834
0.019956825,17446.0,0.6571332,1.2526071
0.019902196,17447.0,0.65713423,1.409451
0.019847564,17448.0,0.65727973,1.295359
0.019792935,17449.0,0.65729874,1.3874772
0.019738303,17450.0,0.6572835,1.466179
0.019683672,17451.0,0.65729046,1.4840739
0.019629043,17452.0,0.6572384,1.4352785
0.019574411,17453.0,0.6572841,1.332912
0.019519782,17454.0,0.6571487,1.4972022
0.01946515,17455.0,0.6572174,1.3575618
0.01941052,17456.0,0.6572447,1.378899
0.01935589,17457.0,0.65720123,1.4243201
0.019301258,17458.0,0.65722966,1.482396
0.019246629,17459.0,0.6571976,1.43398
0.019191997,17460.0,0.65722424,1.4085176
0.019137368,17461.0,0.65725005,1.400464
0.019082736,17462.0,0.6570932,1.5788758
0.019028105,17463.0,0.6571313,1.4218606
0.018973475,17464.0,0.65718573,1.4112203
0.018918844,17465.0,0.6571878,1.4551364
0.018864214,17466.0,0.6571126,1.516075
0.018809583,17467.0,0.6571918,1.3816572
0.018754952,17468.0,0.6570419,1.5390445
0.018700322,17469.0,0.65712285,1.4610277
0.01864569,17470.0,0.6569707,1.5526052
0.018591061,17471.0,0.6569239,1.5025538
0.01853643,17472.0,0.65680546,1.4574474
0.018481798,17473.0,0.6568548,1.4111278
0.018427169,17474.0,0.65706044,1.2348158
0.018372538,17475.0,0.65710264,1.3509463
0.018317908,17476.0,0.6570485,1.4380044
0.018263277,17477.0,0.65700114,1.4691461
0.018208645,17478.0,0.65700436,1.3477591
0.018154016,17479.0,0.65707004,1.3297443
0.018099384,17480.0,0.65705305,1.4550874
0.018044755,17481.0,0.6570102,1.3854513
0.017990123,17482.0,0.6570359,1.4893798
0.017935494,17483.0,0.656869,1.6246086
0.017880863,17484.0,0.6570703,1.3001289
0.017826231,17485.0,0.65709895,1.4018307
0.017771602,17486.0,0.6570923,1.4037313
0.01771697,17487.0,0.6570947,1.4701834
0.01766234,17488.0,0.6571327,1.402218
0.01760771,17489.0,0.6570134,1.5387511
0.017553078,17490.0,0.6571037,1.3197546
0.017498448,17491.0,0.6570723,1.4304119
0.017443817,17492.0,0.6571978,1.343149
0.017389188,17493.0,0.6573495,1.2750382
0.017334556,17494.0,0.6574583,1.3481486
0.017279925,17495.0,0.6574171,1.4472464
0.017225295,17496.0,0.6573319,1.491386
0.017170664,17497.0,0.6573695,1.3351145
0.017116034,17498.0,0.6572772,1.5372704
0.017061403,17499.0,0.65731823,1.4209747
0.017006772,17500.0,0.6574512,1.3307056
0.016952142,17501.0,0.65741813,1.4914639
0.01689751,17502.0,0.65737355,1.5271636
0.016842881,17503.0,0.65734327,1.5242426
0.01678825,17504.0,0.65733963,1.3739249
0.016733618,17505.0,0.6573725,1.4321065
0.016678989,17506.0,0.6574586,1.2997285
0.016624358,17507.0,0.65738606,1.5381032
0.016569728,17508.0,0.65733266,1.439006
0.016515097,17509.0,0.6573576,1.4466031
0.016460467,17510.0,0.65735984,1.4456092
0.016405836,17511.0,0.65740246,1.3616182
0.016351204,17512.0,0.6572934,1.4598703
0.016296575,17513.0,0.6572954,1.3942312
0.016241943,17514.0,0.65725535,1.5080622
0.016187314,17515.0,0.6572261,1.5106734
0.016132683,17516.0,0.65719616,1.4019152
0.016078051,17517.0,0.65719736,1.4351403
0.016023422,17518.0,0.6571736,1.4966503
0.01596879,17519.0,0.6572188,1.2833743
0.01591416,17520.0,0.6572318,1.4265661
0.01585953,17521.0,0.65727,1.4565586
0.015804898,17522.0,0.6573785,1.2864357
0.015750268,17523.0,0.65744436,1.4210492
0.015695637,17524.0,0.65756303,1.2911882
0.015641008,17525.0,0.6576436,1.3135003
0.015586376,17526.0,0.6576324,1.3398393
0.015531746,17527.0,0.65769106,1.2512385
0.015477115,17528.0,0.6575585,1.4590074
0.015422485,17529.0,0.6575023,1.5295905
0.015367853,17530.0,0.65764415,1.2020034
0.015313223,17531.0,0.6575494,1.5398301
0.015258593,17532.0,0.6575044,1.4081069
0.015203962,17533.0,0.6574332,1.4742862
0.015149332,17534.0,0.65739095,1.511539
0.0150947,17535.0,0.6574858,1.350819
0.01504007,17536.0,0.65747225,1.3816261
0.014985439,17537.0,0.65739644,1.5986239
0.014930809,17538.0,0.65742075,1.3679042
0.0148761785,17539.0,0.6574176,1.4323126
0.014821548,17540.0,0.65746814,1.3700767
0.014766917,17541.0,0.65742445,1.4626647
0.014712286,17542.0,0.65743804,1.3965988
0.014657656,17543.0,0.6573504,1.5846927
0.014603025,17544.0,0.65729845,1.5039428
0.014548395,17545.0,0.6573121,1.4473125
0.014493763,17546.0,0.65724045,1.4760582
0.014439133,17547.0,0.65726596,1.3212233
0.014384503,17548.0,0.657305,1.3123343
0.014329872,17549.0,0.6574414,1.2868277
0.014275242,17550.0,0.65741503,1.456137
0.01422061,17551.0,0.6574028,1.3935843
0.01416598,17552.0,0.6573793,1.3976517
0.014111349,17553.0,0.65738827,1.3919691
0.014056719,17554.0,0.6573246,1.5076848
0.014002088,17555.0,0.6573615,1.3577812
0.013947458,17556.0,0.6574147,1.3333377
0.013892827,17557.0,0.65740216,1.4405249
0.013838196,17558.0,0.6574604,1.3474596
0.013783566,17559.0,0.65739703,1.4970236
0.013728935,17560.0,0.6573602,1.4032077
0.013674305,17561.0,0.6575076,1.3118005
0.013619673,17562.0,0.6574482,1.541413
0.013565043,17563.0,0.6574532,1.3926364
0.013510413,17564.0,0.65749013,1.4422674
0.013455782,17565.0,0.6575196,1.3731084
0.013401152,17566.0,0.6574949,1.5067445
0.013346521,17567.0,0.657547,1.4360943
0.01329189,17568.0,0.657513,1.4684911
0.013237259,17569.0,0.65757984,1.3350245
0.013182629,17570.0,0.6576178,1.352402
0.013127998,17571.0,0.65759933,1.3930701
0.013073368,17572.0,0.65755486,1.4759817
0.013018737,17573.0,0.6575694,1.3960316
0.012964106,17574.0,0.6575759,1.4569752
0.012909476,17575.0,0.6576182,1.3684267
0.012854845,17576.0,0.6576061,1.5311714
0.012800215,17577.0,0.65763414,1.3244141
0.012745584,17578.0,0.65759003,1.5308828
0.012690953,17579.0,0.65763515,1.4843606
0.0126363225,17580.0,0.65769917,1.2890002
0.012581692,17581.0,0.657753,1.2860125
0.012527062,17582.0,0.6577298,1.4370205
0.012472431,17583.0,0.65772027,1.4822193
0.0124178,17584.0,0.6578164,1.3242271
0.012363169,17585.0,0.6577995,1.4210283
0.012308539,17586.0,0.65780544,1.3228574
0.012253908,17587.0,0.6578109,1.4714681
0.012199278,17588.0,0.65774786,1.4956172
0.012144647,17589.0,0.6576742,1.510653
0.012090016,17590.0,0.6576404,1.4905261
0.012035386,17591.0,0.65761656,1.4676653
0.011980755,17592.0,0.6575473,1.4553739
0.011926125,17593.0,0.6576071,1.3032606
0.011871494,17594.0,0.6575831,1.3959405
0.011816863,17595.0,0.6575478,1.4210926
0.0117622325,17596.0,0.65750754,1.4223014
0.011707602,17597.0,0.657521,1.4435135
0.011652972,17598.0,0.6576019,1.3144195
0.011598341,17599.0,0.65759295,1.4402342
0.01154371,17600.0,0.65760136,1.4360259
0.011489079,17601.0,0.65756315,1.3891841
0.011434449,17602.0,0.65761757,1.3908653
0.011379818,17603.0,0.6576301,1.3542839
0.011325188,17604.0,0.6576246,1.4007273
0.0112705575,17605.0,0.65753806,1.6063786
0.011215926,17606.0,0.6575246,1.4546434
0.011161296,17607.0,0.6574828,1.560373
0.011106665,17608.0,0.65734214,1.636697
0.011052035,17609.0,0.6572744,1.4561414
0.010997404,17610.0,0.6572578,1.5023906
0.010942773,17611.0,0.6573607,1.2178988
0.0108881425,17612.0,0.65731156,1.424235
0.010833512,17613.0,0.6572535,1.5934658
0.010778882,17614.0,0.65729004,1.3952521
